id,Timestamp,Country,Sentiment
1373,2014-02-07 16:14:49,Poland,2
1374,2014-02-09 12:03:07,Singapore,2
1375,2014-02-21 21:17:36,Vietnam,2
1376,2014-02-19 00:17:50,Ukraine,0
1377,2014-02-19 21:37:07,Brazil,1
1378,2014-02-19 18:38:31,Sweden,0
1379,2014-02-11 11:22:59,Ireland,2
1380,2014-02-10 14:47:58,Czech Republic,1
1381,2014-02-13 18:16:18,United States,1
1382,2014-02-10 14:10:18,United States,0
1383,2014-02-11 01:34:58,Russia,0
1384,2014-02-11 08:46:50,Russia,2
1385,2014-02-11 20:31:38,China,0
1386,2014-02-12 19:22:57,Portugal,2
1387,2014-02-15 14:00:03,Jordan,0
1388,2014-02-17 15:01:04,Mexico,0
1389,2014-02-12 06:34:01,Canada,1
1390,2014-02-20 13:08:31,Argentina,2
1391,2014-02-19 10:41:54,France,0
1392,2014-02-10 05:39:37,Japan,2
1393,2014-02-19 05:10:05,Poland,2
1394,2014-02-07 12:09:48,Singapore,2
1395,2014-02-22 01:42:09,Vietnam,2
1396,2014-02-18 06:07:32,Ukraine,0
1397,2014-02-16 20:19:24,Brazil,0
1398,2014-02-14 11:03:52,Sweden,1
1399,2014-02-18 15:08:47,Ireland,1
1400,2014-02-13 06:15:38,Czech Republic,0
1401,2014-02-09 11:22:04,United States,1
1402,2014-02-19 04:58:56,United States,0
1403,2014-02-21 06:01:17,Russia,2
1404,2014-02-13 12:49:55,Russia,0
1405,2014-02-19 02:51:13,China,0
1406,2014-02-13 02:33:08,Portugal,0
1407,2014-02-10 09:32:43,Jordan,1
1408,2014-02-21 22:23:34,Mexico,1
1409,2014-02-07 18:11:56,Canada,1
1410,2014-02-16 11:59:58,Argentina,2
1411,2014-02-08 04:33:46,France,0
1412,2014-02-16 14:52:05,Japan,2
1413,2014-02-15 12:15:05,Poland,1
1414,2014-02-13 07:34:55,Singapore,0
1415,2014-02-12 20:23:09,Vietnam,2
1416,2014-02-19 18:59:03,Ukraine,2
1417,2014-02-07 22:02:22,Brazil,0
1418,2014-02-10 02:36:08,Sweden,1
1419,2014-02-11 20:58:00,Ireland,1
1420,2014-02-07 16:24:54,Czech Republic,2
1421,2014-02-16 21:52:28,United States,1
1422,2014-02-09 06:12:47,United States,2
1423,2014-02-09 10:14:03,Russia,0
1424,2014-02-12 11:16:14,Russia,0
1425,2014-02-18 13:30:03,China,2
1426,2014-02-21 16:43:51,Portugal,0
1427,2014-02-08 07:43:56,Jordan,1
1428,2014-02-08 20:09:23,Mexico,0
1429,2014-02-09 03:31:58,Canada,1
1430,2014-02-10 14:24:33,Argentina,2
1431,2014-02-11 13:35:19,France,2
1432,2014-02-17 14:10:38,Japan,1
1433,2014-02-07 00:11:03,Poland,0
1434,2014-02-14 04:43:34,Singapore,0
1435,2014-02-13 03:41:55,Vietnam,2
1436,2014-02-09 21:12:47,Ukraine,1
1437,2014-02-07 07:17:27,Brazil,2
1438,2014-02-22 22:29:41,Sweden,2
1439,2014-02-12 03:32:58,Ireland,1
1440,2014-02-17 15:59:18,Czech Republic,1
1441,2014-02-21 12:30:31,United States,1
1442,2014-02-11 17:56:49,United States,1
1443,2014-02-10 05:55:51,Russia,0
1444,2014-02-10 15:36:59,Russia,0
1445,2014-02-09 16:29:44,China,2
1446,2014-02-09 08:48:03,Portugal,1
1447,2014-02-11 17:05:51,Jordan,2
1448,2014-02-19 22:28:32,Mexico,2
1449,2014-02-10 18:56:13,Canada,0
1450,2014-02-16 19:42:32,Argentina,2
1451,2014-02-12 13:53:33,France,2
1452,2014-02-22 21:38:19,Japan,0
1453,2014-02-16 16:16:03,Poland,0
1454,2014-02-09 23:57:21,Singapore,2
1455,2014-02-15 14:36:01,Vietnam,1
1456,2014-02-17 13:43:06,Ukraine,1
1457,2014-02-09 23:33:59,Brazil,1
1458,2014-02-11 12:49:34,Sweden,0
1459,2014-02-14 05:35:52,Ireland,0
1460,2014-02-16 15:42:55,Czech Republic,2
1461,2014-02-16 16:22:13,United States,2
1462,2014-02-20 03:46:44,United States,1
1463,2014-02-21 04:28:35,Russia,0
1464,2014-02-07 12:59:40,Russia,2
1465,2014-02-11 12:33:10,China,0
1466,2014-02-12 13:09:31,Portugal,1
1467,2014-02-19 01:51:41,Jordan,1
1468,2014-02-15 19:22:52,Mexico,1
1469,2014-02-19 00:12:42,Canada,1
1470,2014-02-07 23:34:19,Argentina,2
1471,2014-02-21 20:13:27,France,2
1472,2014-02-13 23:31:17,Japan,1
1473,2014-02-07 14:46:55,Poland,1
1474,2014-02-20 21:37:19,Singapore,1
1475,2014-02-12 20:05:38,Vietnam,0
1476,2014-02-07 23:27:09,Ukraine,1
1477,2014-02-15 06:42:37,Brazil,1
1478,2014-02-16 00:51:32,Sweden,1
1479,2014-02-07 05:10:26,Ireland,2
1480,2014-02-07 09:07:04,Czech Republic,0
1481,2014-02-14 08:15:40,United States,0
1482,2014-02-13 21:19:29,United States,0
1483,2014-02-19 15:19:11,Russia,1
1484,2014-02-15 23:47:23,Russia,2
1485,2014-02-07 19:46:40,China,2
1486,2014-02-07 03:56:45,Portugal,0
1487,2014-02-19 20:25:04,Jordan,2
1488,2014-02-07 02:03:15,Mexico,0
1489,2014-02-20 15:52:12,Canada,0
1490,2014-02-13 11:38:24,Argentina,2
1491,2014-02-22 02:41:35,France,1
1492,2014-02-10 05:33:01,Japan,0
1493,2014-02-11 01:04:10,Poland,0
1494,2014-02-08 15:00:43,Singapore,1
1495,2014-02-19 14:26:06,Vietnam,1
1496,2014-02-07 16:29:01,Ukraine,2
1497,2014-02-15 15:57:37,Brazil,2
1498,2014-02-10 06:32:32,Sweden,2
1499,2014-02-07 10:30:15,Ireland,2
1500,2014-02-19 13:04:00,Czech Republic,0
1501,2014-02-21 01:14:42,United States,2
1502,2014-02-21 05:08:36,United States,0
1503,2014-02-07 21:32:26,Russia,0
1504,2014-02-20 06:58:23,Russia,1
1505,2014-02-22 08:48:44,China,1
1506,2014-02-21 20:01:46,Portugal,0
1507,2014-02-13 07:44:13,Jordan,2
1508,2014-02-07 17:44:54,Mexico,2
1509,2014-02-07 17:09:38,Canada,1
1510,2014-02-17 21:39:59,Argentina,0
1511,2014-02-21 18:11:18,France,0
1512,2014-02-11 09:36:22,Japan,1
1513,2014-02-14 10:50:30,Poland,1
1514,2014-02-20 07:48:16,Singapore,2
1515,2014-02-17 08:47:46,Vietnam,0
1516,2014-02-19 21:18:37,Ukraine,2
1517,2014-02-17 03:42:35,Brazil,1
1518,2014-02-09 07:03:39,Sweden,1
1519,2014-02-13 17:33:11,Ireland,1
1520,2014-02-09 06:05:36,Czech Republic,0
1521,2014-02-21 19:39:56,United States,2
1522,2014-02-14 07:19:14,United States,1
1523,2014-02-16 09:36:24,Russia,0
1524,2014-02-18 22:17:59,Russia,2
1525,2014-02-12 14:32:41,China,2
1526,2014-02-19 01:20:49,Portugal,0
1527,2014-02-22 16:29:59,Jordan,1
1528,2014-02-14 04:41:39,Mexico,1
1529,2014-02-22 18:02:44,Canada,1
1530,2014-02-18 09:38:09,Argentina,0
1531,2014-02-13 08:13:03,France,1
1532,2014-02-09 02:16:57,Japan,0
1533,2014-02-19 15:09:14,Poland,0
1534,2014-02-20 11:57:57,Singapore,0
1535,2014-02-18 16:05:50,Vietnam,0
1536,2014-02-11 01:19:49,Ukraine,0
1537,2014-02-10 15:24:17,Brazil,2
1538,2014-02-12 12:33:46,Sweden,0
1539,2014-02-15 13:12:40,Ireland,0
1540,2014-02-15 05:19:20,Czech Republic,2
1541,2014-02-16 16:21:53,United States,1
1542,2014-02-22 09:07:25,United States,2
1543,2014-02-19 19:25:44,Russia,2
1544,2014-02-17 15:59:46,Russia,1
1545,2014-02-10 10:47:40,China,1
1546,2014-02-18 03:15:10,Portugal,2
1547,2014-02-12 06:13:05,Jordan,1
1548,2014-02-16 01:08:38,Mexico,1
1549,2014-02-07 13:52:31,Canada,0
1550,2014-02-18 23:32:13,Argentina,0
1551,2014-02-16 11:06:12,France,1
1552,2014-02-15 02:58:38,Japan,0
1553,2014-02-17 18:40:49,Poland,1
1554,2014-02-19 22:20:25,Singapore,0
1555,2014-02-07 22:11:37,Vietnam,1
1556,2014-02-22 19:34:43,Ukraine,0
1557,2014-02-16 03:15:33,Brazil,2
1558,2014-02-15 22:23:06,Sweden,2
1559,2014-02-22 00:03:22,Ireland,1
1560,2014-02-22 14:54:34,Czech Republic,1
1561,2014-02-21 18:44:01,United States,2
1562,2014-02-15 04:01:27,United States,1
1563,2014-02-20 20:13:19,Russia,2
1564,2014-02-17 08:16:00,Russia,0
1565,2014-02-22 14:25:06,China,2
1566,2014-02-22 09:02:11,Portugal,2
1567,2014-02-12 04:14:10,Jordan,1
1568,2014-02-07 16:20:37,Mexico,0
1569,2014-02-10 11:14:51,Canada,2
1570,2014-02-09 17:28:24,Argentina,1
1571,2014-02-11 07:27:59,France,1
1572,2014-02-18 05:10:19,Japan,0
1573,2014-02-13 00:54:26,Poland,2
1574,2014-02-07 12:35:41,Singapore,2
1575,2014-02-13 08:42:11,Vietnam,0
1576,2014-02-17 13:18:55,Ukraine,2
1577,2014-02-12 06:09:54,Brazil,2
1578,2014-02-16 19:15:32,Sweden,0
1579,2014-02-18 09:34:29,Ireland,2
1580,2014-02-20 17:37:03,Czech Republic,1
1581,2014-02-15 09:11:27,United States,2
1582,2014-02-22 21:43:02,United States,2
1583,2014-02-07 01:12:39,Russia,0
1584,2014-02-19 20:39:16,Russia,2
1585,2014-02-07 08:12:29,China,0
1586,2014-02-15 11:27:15,Portugal,2
1587,2014-02-07 16:20:31,Jordan,2
1588,2014-02-13 23:10:11,Mexico,0
1589,2014-02-12 08:59:44,Canada,2
1590,2014-02-14 07:08:59,Argentina,0
1591,2014-02-07 22:09:31,France,0
1592,2014-02-07 15:59:34,Japan,0
1593,2014-02-17 20:59:10,Poland,2
1594,2014-02-07 19:07:26,Singapore,2
1595,2014-02-11 12:32:47,Vietnam,2
1596,2014-02-13 07:17:22,Ukraine,0
1597,2014-02-18 00:08:53,Brazil,1
1598,2014-02-10 16:01:20,Sweden,0
1599,2014-02-14 10:20:11,Ireland,1
1600,2014-02-18 12:24:48,Czech Republic,0
1601,2014-02-19 21:00:37,United States,1
1602,2014-02-08 05:20:22,United States,1
1603,2014-02-19 21:56:50,Russia,1
1604,2014-02-20 23:04:39,Russia,2
1605,2014-02-16 00:59:09,China,1
1606,2014-02-10 00:25:46,Portugal,1
1607,2014-02-11 16:20:10,Jordan,2
1608,2014-02-10 12:21:49,Mexico,0
1609,2014-02-19 22:58:54,Canada,2
1610,2014-02-10 00:30:40,Argentina,1
1611,2014-02-09 11:37:46,France,2
1612,2014-02-16 12:42:27,Japan,1
1613,2014-02-21 06:46:21,Poland,0
1614,2014-02-19 05:59:57,Singapore,1
1615,2014-02-18 22:43:08,Vietnam,2
1616,2014-02-13 09:42:53,Ukraine,1
1617,2014-02-20 23:42:52,Brazil,2
1618,2014-02-19 09:12:58,Sweden,1
1619,2014-02-18 17:13:57,Ireland,1
1620,2014-02-07 18:39:17,Czech Republic,2
1621,2014-02-15 01:43:53,United States,2
1622,2014-02-12 21:06:05,United States,2
1623,2014-02-20 15:27:41,Russia,1
1624,2014-02-22 06:26:02,Russia,1
1625,2014-02-07 22:51:43,China,0
1626,2014-02-17 07:05:17,Portugal,0
1627,2014-02-08 12:42:12,Jordan,0
1628,2014-02-22 02:02:54,Mexico,0
1629,2014-02-17 06:28:57,Canada,0
1630,2014-02-16 19:02:20,Argentina,0
1631,2014-02-10 16:06:23,France,2
1632,2014-02-12 04:01:08,Japan,1
1633,2014-02-17 03:22:34,Poland,2
1634,2014-02-07 00:28:47,Singapore,0
1635,2014-02-19 11:47:23,Vietnam,1
1636,2014-02-08 09:50:47,Ukraine,0
1637,2014-02-07 07:56:09,Brazil,1
1638,2014-02-19 17:41:20,Sweden,0
1639,2014-02-16 22:23:35,Ireland,1
1640,2014-02-12 08:07:54,Czech Republic,0
1641,2014-02-07 18:55:06,United States,1
1642,2014-02-13 00:10:01,United States,2
1643,2014-02-16 01:06:29,Russia,0
1644,2014-02-18 01:01:58,Russia,0
1645,2014-02-16 06:24:31,China,1
1646,2014-02-16 00:46:38,Portugal,2
1647,2014-02-22 00:05:44,Jordan,2
1648,2014-02-10 08:31:23,Mexico,2
1649,2014-02-16 16:18:43,Canada,1
1650,2014-02-17 02:52:10,Argentina,0
1651,2014-02-16 15:04:13,France,0
1652,2014-02-14 10:16:32,Japan,2
1653,2014-02-14 16:11:19,Poland,0
1654,2014-02-07 12:58:37,Singapore,2
1655,2014-02-13 12:53:06,Vietnam,2
1656,2014-02-20 22:09:08,Ukraine,2
1657,2014-02-15 08:52:50,Brazil,0
1658,2014-02-14 05:33:01,Sweden,0
1659,2014-02-22 05:15:35,Ireland,0
1660,2014-02-17 16:39:19,Czech Republic,0
1661,2014-02-11 12:21:09,United States,1
1662,2014-02-08 12:24:04,United States,1
1663,2014-02-20 22:59:37,Russia,1
1664,2014-02-12 22:06:04,Russia,0
1665,2014-02-13 00:17:05,China,2
1666,2014-02-09 09:47:25,Portugal,2
1667,2014-02-20 01:54:35,Jordan,1
1668,2014-02-09 20:41:37,Mexico,2
1669,2014-02-13 02:47:37,Canada,0
1670,2014-02-22 11:06:35,Argentina,0
1671,2014-02-16 06:55:20,France,0
1672,2014-02-21 15:15:48,Japan,2
1673,2014-02-16 00:35:54,Poland,1
1674,2014-02-09 07:07:48,Singapore,2
1675,2014-02-10 16:54:28,Vietnam,0
1676,2014-02-17 09:35:07,Ukraine,2
1677,2014-02-14 15:01:15,Brazil,0
1678,2014-02-11 11:54:37,Sweden,0
1679,2014-02-15 13:26:40,Ireland,0
1680,2014-02-16 11:11:02,Czech Republic,1
1681,2014-02-14 21:16:26,United States,2
1682,2014-02-13 13:48:13,United States,0
1683,2014-02-17 16:08:18,Russia,2
1684,2014-02-10 22:54:33,Russia,2
1685,2014-02-19 18:40:32,China,1
1686,2014-02-22 17:55:44,Portugal,1
1687,2014-02-13 20:22:34,Jordan,2
1688,2014-02-13 05:38:08,Mexico,0
1689,2014-02-19 20:45:50,Canada,1
1690,2014-02-16 12:56:43,Argentina,2
1691,2014-02-16 01:23:18,France,0
1692,2014-02-22 07:06:04,Japan,0
1693,2014-02-21 04:36:52,Poland,0
1694,2014-02-18 19:22:19,Singapore,1
1695,2014-02-13 23:01:06,Vietnam,1
1696,2014-02-20 22:27:46,Ukraine,1
1697,2014-02-18 06:21:52,Brazil,1
1698,2014-02-07 15:49:41,Sweden,2
1699,2014-02-15 16:37:09,Ireland,2
1700,2014-02-22 23:53:59,Czech Republic,2
1701,2014-02-14 21:29:22,United States,2
1702,2014-02-17 05:17:09,United States,1
1703,2014-02-09 20:04:44,Russia,0
1704,2014-02-11 14:46:24,Russia,2
1705,2014-02-13 07:02:04,China,2
1706,2014-02-19 02:54:03,Portugal,0
1707,2014-02-10 00:34:41,Jordan,1
1708,2014-02-21 03:57:40,Mexico,2
1709,2014-02-18 18:49:14,Canada,0
1710,2014-02-20 05:06:23,Argentina,2
1711,2014-02-21 21:18:24,France,1
1712,2014-02-18 02:19:42,Japan,0
1713,2014-02-13 20:27:52,Poland,2
1714,2014-02-22 17:33:32,Singapore,0
1715,2014-02-15 21:08:01,Vietnam,2
1716,2014-02-21 13:23:01,Ukraine,0
1717,2014-02-14 20:34:36,Brazil,2
1718,2014-02-10 15:37:57,Sweden,1
1719,2014-02-08 15:01:55,Ireland,0
1720,2014-02-08 07:01:27,Czech Republic,2
1721,2014-02-14 22:38:06,United States,2
1722,2014-02-12 19:16:11,United States,1
1723,2014-02-08 10:12:12,Russia,0
1724,2014-02-22 14:39:46,Russia,2
1725,2014-02-11 11:33:38,China,1
1726,2014-02-13 01:55:10,Portugal,0
1727,2014-02-09 00:03:41,Jordan,0
1728,2014-02-11 14:58:09,Mexico,2
1729,2014-02-12 19:17:25,Canada,2
1730,2014-02-18 23:41:56,Argentina,1
1731,2014-02-10 05:32:15,France,1
1732,2014-02-14 14:18:19,Japan,0
1733,2014-02-15 08:21:29,Poland,1
1734,2014-02-19 04:11:52,Singapore,0
1735,2014-02-16 07:07:50,Vietnam,1
1736,2014-02-21 18:17:48,Ukraine,0
1737,2014-02-22 17:16:08,Brazil,2
1738,2014-02-11 15:18:06,Sweden,0
1739,2014-02-19 21:58:24,Ireland,2
1740,2014-02-13 14:41:05,Czech Republic,2
1741,2014-02-12 17:36:39,United States,0
1742,2014-02-12 22:32:08,United States,2
1743,2014-02-12 06:51:02,Russia,2
1744,2014-02-19 07:18:30,Russia,0
1745,2014-02-10 11:31:03,China,2
1746,2014-02-08 11:59:23,Portugal,0
1747,2014-02-16 08:45:56,Jordan,0
1748,2014-02-14 15:16:35,Mexico,0
1749,2014-02-13 20:05:55,Canada,1
1750,2014-02-13 17:31:13,Argentina,0
1751,2014-02-16 20:09:38,France,1
1752,2014-02-22 11:50:05,Japan,1
1753,2014-02-09 05:39:26,Poland,0
1754,2014-02-08 07:19:39,Singapore,1
1755,2014-02-09 21:47:04,Vietnam,0
1756,2014-02-10 17:53:46,Ukraine,0
1757,2014-02-12 02:19:52,Brazil,1
1758,2014-02-13 06:02:05,Sweden,1
1759,2014-02-09 10:52:27,Ireland,2
1760,2014-02-22 17:44:19,Czech Republic,1
1761,2014-02-11 04:22:45,United States,0
1762,2014-02-07 12:58:34,United States,1
1763,2014-02-14 08:24:44,Russia,1
1764,2014-02-17 19:19:01,Russia,1
1765,2014-02-07 21:53:33,China,2
1766,2014-02-17 16:37:56,Portugal,0
1767,2014-02-17 00:15:06,Jordan,2
1768,2014-02-08 10:03:46,Mexico,1
1769,2014-02-18 20:31:55,Canada,1
1770,2014-02-12 05:07:58,Argentina,0
1771,2014-02-17 10:46:02,France,1
1772,2014-02-15 14:09:05,Japan,1
1773,2014-02-22 09:25:18,Poland,0
1774,2014-02-16 18:40:59,Singapore,1
1775,2014-02-09 00:33:14,Vietnam,1
1776,2014-02-10 05:51:43,Ukraine,2
1777,2014-02-10 12:19:33,Brazil,2
1778,2014-02-21 17:17:59,Sweden,0
1779,2014-02-09 13:38:08,Ireland,0
1780,2014-02-20 04:52:11,Czech Republic,1
1781,2014-02-11 06:49:08,United States,0
1782,2014-02-08 02:00:40,United States,2
1783,2014-02-10 19:33:30,Russia,1
1784,2014-02-15 12:48:11,Russia,0
1785,2014-02-07 16:37:50,China,2
1786,2014-02-12 23:34:54,Portugal,1
1787,2014-02-20 15:19:20,Jordan,0
1788,2014-02-13 02:40:06,Mexico,0
1789,2014-02-08 17:12:28,Canada,2
1790,2014-02-09 08:38:38,Argentina,0
1791,2014-02-18 10:47:12,France,2
1792,2014-02-15 00:07:46,Japan,2
1793,2014-02-12 17:49:41,Poland,1
1794,2014-02-17 15:08:32,Singapore,1
1795,2014-02-07 07:18:26,Vietnam,1
1796,2014-02-07 08:16:21,Ukraine,1
1797,2014-02-21 06:34:40,Brazil,0
1798,2014-02-10 16:28:16,Sweden,0
1799,2014-02-08 03:31:28,Ireland,2
1800,2014-02-09 03:42:09,Czech Republic,2
1801,2014-02-11 17:22:13,United States,1
1802,2014-02-10 22:31:53,United States,2
1803,2014-02-19 15:25:35,Russia,2
1804,2014-02-22 06:14:53,Russia,0
1805,2014-02-22 08:48:55,China,2
1806,2014-02-10 08:59:24,Portugal,2
1807,2014-02-09 23:43:20,Jordan,2
1808,2014-02-16 03:18:24,Mexico,2
1809,2014-02-18 12:20:06,Canada,2
1810,2014-02-11 10:27:21,Argentina,2
1811,2014-02-18 20:39:57,France,2
1812,2014-02-18 13:50:59,Japan,1
1813,2014-02-15 10:34:25,Poland,0
1814,2014-02-11 12:38:32,Singapore,1
1815,2014-02-16 22:33:08,Vietnam,1
1816,2014-02-15 20:31:58,Ukraine,1
1817,2014-02-12 06:07:25,Brazil,0
1818,2014-02-09 10:34:23,Sweden,2
1819,2014-02-15 04:17:41,Ireland,0
1820,2014-02-09 18:10:57,Czech Republic,2
1821,2014-02-15 11:21:37,United States,0
1822,2014-02-14 07:33:27,United States,2
1823,2014-02-07 04:40:45,Russia,1
1824,2014-02-10 03:36:29,Russia,2
1825,2014-02-20 22:14:23,China,0
1826,2014-02-07 03:15:00,Portugal,0
1827,2014-02-11 15:42:25,Jordan,0
1828,2014-02-16 09:01:36,Mexico,2
1829,2014-02-08 07:08:33,Canada,1
1830,2014-02-18 14:57:20,Argentina,2
1831,2014-02-20 23:19:11,France,2
1832,2014-02-21 08:41:09,Japan,2
1833,2014-02-21 05:09:10,Poland,0
1834,2014-02-18 14:29:32,Singapore,0
1835,2014-02-08 11:00:29,Vietnam,0
1836,2014-02-10 01:23:20,Ukraine,2
1837,2014-02-08 11:06:05,Brazil,2
1838,2014-02-07 20:56:34,Sweden,2
1839,2014-02-13 16:39:38,Ireland,2
1840,2014-02-19 08:02:43,Czech Republic,1
1841,2014-02-17 01:06:52,United States,1
1842,2014-02-09 15:15:54,United States,2
1843,2014-02-11 04:55:52,Russia,0
1844,2014-02-07 12:00:51,Russia,1
1845,2014-02-22 07:58:17,China,2
1846,2014-02-20 11:54:24,Portugal,0
1847,2014-02-12 01:11:43,Jordan,1
1848,2014-02-15 02:46:55,Mexico,2
1849,2014-02-10 22:09:06,Canada,1
1850,2014-02-10 13:31:37,Argentina,1
1851,2014-02-11 22:07:37,France,1
1852,2014-02-16 18:38:10,Japan,1
1853,2014-02-11 06:42:54,Poland,0
1854,2014-02-19 04:51:09,Singapore,2
1855,2014-02-15 10:15:19,Vietnam,2
1856,2014-02-12 04:04:44,Ukraine,2
1857,2014-02-20 08:13:09,Brazil,0
1858,2014-02-10 14:51:49,Sweden,1
1859,2014-02-16 19:11:50,Ireland,0
1860,2014-02-17 08:58:50,Czech Republic,0
1861,2014-02-19 10:04:29,United States,2
1862,2014-02-11 06:49:10,United States,1
1863,2014-02-21 19:22:42,Russia,0
1864,2014-02-17 08:33:02,Russia,1
1865,2014-02-17 16:31:32,China,2
1866,2014-02-11 01:19:50,Portugal,2
1867,2014-02-17 14:45:29,Jordan,2
1868,2014-02-12 17:38:59,Mexico,2
1869,2014-02-18 20:22:29,Canada,0
1870,2014-02-11 14:51:45,Argentina,1
1871,2014-02-17 11:17:24,France,0
1872,2014-02-18 06:32:00,Japan,1
1873,2014-02-22 04:21:11,Poland,0
1874,2014-02-20 01:52:26,Singapore,2
1875,2014-02-15 06:47:57,Vietnam,1
1876,2014-02-16 17:18:57,Ukraine,1
1877,2014-02-17 07:08:19,Brazil,1
1878,2014-02-21 00:14:50,Sweden,0
1879,2014-02-19 19:38:51,Ireland,0
1880,2014-02-11 04:27:45,Czech Republic,1
1881,2014-02-20 19:59:54,United States,2
1882,2014-02-14 23:10:38,United States,0
1883,2014-02-20 03:22:35,Russia,1
1884,2014-02-14 04:49:20,Russia,0
1885,2014-02-11 10:54:00,China,1
1886,2014-02-19 22:53:29,Portugal,2
1887,2014-02-09 21:52:43,Jordan,2
1888,2014-02-08 04:29:56,Mexico,2
1889,2014-02-18 21:47:48,Canada,2
1890,2014-02-09 02:53:13,Argentina,0
1891,2014-02-14 16:03:51,France,1
1892,2014-02-20 05:55:11,Japan,1
1893,2014-02-08 08:02:20,Poland,0
1894,2014-02-09 17:00:19,Singapore,0
1895,2014-02-18 06:18:03,Vietnam,1
1896,2014-02-10 09:07:30,Ukraine,0
1897,2014-02-12 22:57:40,Brazil,1
1898,2014-02-13 15:17:28,Sweden,1
1899,2014-02-15 00:58:01,Ireland,1
1900,2014-02-21 17:03:17,Czech Republic,2
1901,2014-02-14 13:15:03,United States,1
1902,2014-02-07 19:17:25,United States,2
1903,2014-02-13 17:20:17,Russia,0
1904,2014-02-19 20:53:53,Russia,2
1905,2014-02-12 08:10:38,China,2
1906,2014-02-20 20:36:32,Portugal,2
1907,2014-02-11 08:50:47,Jordan,0
1908,2014-02-18 05:26:12,Mexico,2
1909,2014-02-08 02:36:05,Canada,1
1910,2014-02-18 17:46:55,Argentina,0
1911,2014-02-15 14:52:34,France,1
1912,2014-02-07 19:53:54,Japan,0
1913,2014-02-09 04:52:44,Poland,0
1914,2014-02-11 14:56:53,Singapore,1
1915,2014-02-08 02:14:27,Vietnam,0
1916,2014-02-12 09:49:51,Ukraine,2
1917,2014-02-11 08:02:48,Brazil,0
1918,2014-02-21 13:52:14,Sweden,0
1919,2014-02-08 11:28:20,Ireland,2
1920,2014-02-18 22:34:20,Czech Republic,2
1921,2014-02-19 22:18:02,United States,2
1922,2014-02-14 04:04:56,United States,1
1923,2014-02-12 07:46:59,Russia,2
1924,2014-02-19 12:29:15,Russia,0
1925,2014-02-14 09:40:00,China,1
1926,2014-02-11 04:03:02,Portugal,1
1927,2014-02-15 08:28:02,Jordan,2
1928,2014-02-19 03:15:16,Mexico,1
1929,2014-02-12 20:11:18,Canada,2
1930,2014-02-18 22:51:11,Argentina,1
1931,2014-02-20 22:54:29,France,2
1932,2014-02-12 08:54:30,Japan,1
1933,2014-02-10 01:34:42,Poland,1
1934,2014-02-10 07:34:26,Singapore,1
1935,2014-02-20 19:23:45,Vietnam,2
1936,2014-02-17 22:00:46,Ukraine,2
1937,2014-02-21 06:38:55,Brazil,1
1938,2014-02-15 11:03:34,Sweden,0
1939,2014-02-21 15:46:13,Ireland,0
1940,2014-02-20 07:51:38,Czech Republic,1
1941,2014-02-14 20:38:12,United States,0
1942,2014-02-11 23:05:50,United States,0
1943,2014-02-12 22:29:01,Russia,0
1944,2014-02-09 12:05:31,Russia,2
1945,2014-02-22 14:08:41,China,1
1946,2014-02-07 06:22:56,Portugal,2
1947,2014-02-18 11:46:16,Jordan,0
1948,2014-02-20 10:56:22,Mexico,0
1949,2014-02-17 03:56:31,Canada,0
1950,2014-02-07 00:51:51,Argentina,1
1951,2014-02-10 07:15:40,France,1
1952,2014-02-07 22:03:42,Japan,0
1953,2014-02-07 23:17:56,Poland,0
1954,2014-02-16 17:14:06,Singapore,2
1955,2014-02-14 15:28:17,Vietnam,0
1956,2014-02-21 03:01:34,Ukraine,2
1957,2014-02-19 06:31:22,Brazil,1
1958,2014-02-17 00:17:13,Sweden,1
1959,2014-02-13 20:07:36,Ireland,2
1960,2014-02-12 03:34:04,Czech Republic,2
1961,2014-02-07 05:07:14,United States,2
1962,2014-02-14 12:22:51,United States,1
1963,2014-02-19 17:56:04,Russia,1
1964,2014-02-11 14:54:03,Russia,2
1965,2014-02-11 00:06:41,China,0
1966,2014-02-15 12:53:56,Portugal,1
1967,2014-02-17 15:34:28,Jordan,2
1968,2014-02-08 06:59:42,Mexico,2
1969,2014-02-09 06:22:24,Canada,0
1970,2014-02-15 12:53:45,Argentina,0
1971,2014-02-16 20:47:02,France,1
1972,2014-02-17 04:31:12,Japan,0
1973,2014-02-20 08:17:56,Poland,1
1974,2014-02-13 22:13:36,Singapore,0
1975,2014-02-20 22:54:31,Vietnam,0
1976,2014-02-13 18:22:08,Ukraine,0
1977,2014-02-07 16:56:53,Brazil,2
1978,2014-02-20 06:59:01,Sweden,2
1979,2014-02-12 18:12:24,Ireland,1
1980,2014-02-16 06:53:58,Czech Republic,2
1981,2014-02-14 14:46:05,United States,0
1982,2014-02-12 05:12:48,United States,1
1983,2014-02-19 03:32:46,Russia,2
1984,2014-02-09 06:33:47,Russia,0
1985,2014-02-17 03:33:36,China,1
1986,2014-02-15 14:31:46,Portugal,0
1987,2014-02-22 02:52:54,Jordan,2
1988,2014-02-19 00:16:13,Mexico,1
1989,2014-02-14 05:56:27,Canada,0
1990,2014-02-11 04:16:58,Argentina,1
1991,2014-02-15 06:38:59,France,1
1992,2014-02-12 20:30:48,Japan,0
1993,2014-02-08 16:14:06,Poland,0
1994,2014-02-20 05:35:41,Singapore,2
